 Card Number	Card Type	Length [m]	Alive [%]	x Average [m]	x' Average [rad]	y Average [m]	y' Average [rad]	Phase Average [rad]	Momentum Average [GeV/c]	Kinetic Energy Average [GeV]	Rest Energy Average [GeV]	RF Phase [deg]	Power loss [watt]
    41	   3	    0.237049999999996E+01	    0.944745741083392E+02	    0.216902762622484E-03	    0.732527601954853E-03	    0.470769576918851E-04	    0.828593195254544E-04	    0.208075994255967E+01	    0.638888625892306E-01	    0.182631192869785E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.237099999999996E+01	    0.944745741083392E+02	    0.217269025876979E-03	    0.732526508992816E-03	    0.471183952433752E-04	    0.828751029807331E-04	    0.208113779933807E+01	    0.638888625739863E-01	    0.182631192924784E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.237099999999996E+01	    0.944745741083392E+02	    0.217269025876979E-03	    0.732526508992816E-03	    0.471183952433752E-04	    0.828751029807331E-04	    0.208113779933807E+01	    0.638888625739863E-01	    0.182631192924784E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.237149999999996E+01	    0.944745741083392E+02	    0.217635289131475E-03	    0.732526508992816E-03	    0.471598327948655E-04	    0.828751029807331E-04	    0.208151565611648E+01	    0.638888625739863E-01	    0.182631192924784E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.237199999999996E+01	    0.944745741083392E+02	    0.218001551840556E-03	    0.732525418162795E-03	    0.472012781957659E-04	    0.828908018006929E-04	    0.208189353510913E+01	    0.638888625589328E-01	    0.182631192980479E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.237199999999996E+01	    0.944745741083392E+02	    0.218001551840556E-03	    0.732525418162795E-03	    0.472012781957659E-04	    0.828908018006929E-04	    0.208189353510913E+01	    0.638888625589328E-01	    0.182631192980479E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.237249999999996E+01	    0.944745741083392E+02	    0.218367814549639E-03	    0.732525418162795E-03	    0.472427235966664E-04	    0.828908018006929E-04	    0.208227141410179E+01	    0.638888625589328E-01	    0.182631192980479E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.237299999999996E+01	    0.944745741083392E+02	    0.218734076713953E-03	    0.732524328626133E-03	    0.472841768032572E-04	    0.829064131816775E-04	    0.208264931523432E+01	    0.638888625441646E-01	    0.182631193037385E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.237299999999996E+01	    0.944745741083392E+02	    0.218734076713953E-03	    0.732524328626133E-03	    0.472841768032572E-04	    0.829064131816775E-04	    0.208264931523432E+01	    0.638888625441646E-01	    0.182631193037385E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.237349999999996E+01	    0.944745741083392E+02	    0.219100338878264E-03	    0.732524328626133E-03	    0.473256300098482E-04	    0.829064131816775E-04	    0.208302721636683E+01	    0.638888625441646E-01	    0.182631193037385E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.237399999999996E+01	    0.944745741083392E+02	    0.219466600498302E-03	    0.732523240073288E-03	    0.473670909782465E-04	    0.829219367970656E-04	    0.208340513956541E+01	    0.638888625296542E-01	    0.182631193095383E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.237399999999996E+01	    0.944745741083392E+02	    0.219466600498302E-03	    0.732523240073288E-03	    0.473670909782465E-04	    0.829219367970656E-04	    0.208340513956541E+01	    0.638888625296542E-01	    0.182631193095383E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.237449999999996E+01	    0.944745741083392E+02	    0.219832862118337E-03	    0.732523240073288E-03	    0.474085519466449E-04	    0.829219367970656E-04	    0.208378306276399E+01	    0.638888625296542E-01	    0.182631193095383E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.237499999999996E+01	    0.944745741083392E+02	    0.220199123193999E-03	    0.732522151324307E-03	    0.474500206341830E-04	    0.829373750756647E-04	    0.208416100795553E+01	    0.638888625153663E-01	    0.182631193154233E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.237499999999996E+01	    0.944745741083392E+02	    0.220199123193999E-03	    0.732522151324307E-03	    0.474500206341830E-04	    0.829373750756647E-04	    0.208416100795553E+01	    0.638888625153663E-01	    0.182631193154233E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.237549999999996E+01	    0.944745741083392E+02	    0.220565384269663E-03	    0.732522151324307E-03	    0.474914893217207E-04	    0.829373750756647E-04	    0.208453895314708E+01	    0.638888625153663E-01	    0.182631193154233E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.237599999999996E+01	    0.944745741083392E+02	    0.220931644799514E-03	    0.732521059704959E-03	    0.475329656851173E-04	    0.829527267935396E-04	    0.208491692025870E+01	    0.638888625013005E-01	    0.182631193213972E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.237599999999996E+01	    0.944745741083392E+02	    0.220931644799514E-03	    0.732521059704959E-03	    0.475329656851173E-04	    0.829527267935396E-04	    0.208491692025870E+01	    0.638888625013005E-01	    0.182631193213972E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.237649999999996E+01	    0.944745741083392E+02	    0.221297905329368E-03	    0.732521059704959E-03	    0.475744420485141E-04	    0.829527267935396E-04	    0.208529488737031E+01	    0.638888625013005E-01	    0.182631193213972E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.237699999999996E+01	    0.944745741083392E+02	    0.221664165311068E-03	    0.732519963402538E-03	    0.476159260446325E-04	    0.829679922362073E-04	    0.208567287632823E+01	    0.638888624875021E-01	    0.182631193274827E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.237699999999996E+01	    0.944745741083392E+02	    0.221664165311068E-03	    0.732519963402538E-03	    0.476159260446325E-04	    0.829679922362073E-04	    0.208567287632823E+01	    0.638888624875021E-01	    0.182631193274827E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.237749999999996E+01	    0.944745741083392E+02	    0.222030425292770E-03	    0.732519963402538E-03	    0.476574100407502E-04	    0.829679922362073E-04	    0.208605086528615E+01	    0.638888624875021E-01	    0.182631193274827E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.237799999999996E+01	    0.944745741083392E+02	    0.222396684723383E-03	    0.732518861226549E-03	    0.476989016257565E-04	    0.829831700118632E-04	    0.208642887601562E+01	    0.638888624740239E-01	    0.182631193337123E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.237799999999996E+01	    0.944745741083392E+02	    0.222396684723383E-03	    0.732518861226549E-03	    0.476989016257565E-04	    0.829831700118632E-04	    0.208642887601562E+01	    0.638888624740239E-01	    0.182631193337123E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.237849999999996E+01	    0.944745741083392E+02	    0.222762944153996E-03	    0.732518861226549E-03	    0.477403932107625E-04	    0.829831700118632E-04	    0.208680688674509E+01	    0.638888624740239E-01	    0.182631193337123E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.237899999999996E+01	    0.944745741083392E+02	    0.223129203030934E-03	    0.732517753876173E-03	    0.477818923404394E-04	    0.829982593545070E-04	    0.208718491916901E+01	    0.638888624609781E-01	    0.182631193401494E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.237899999999996E+01	    0.944745741083392E+02	    0.223129203030934E-03	    0.732517753876173E-03	    0.477818923404394E-04	    0.829982593545070E-04	    0.208718491916901E+01	    0.638888624609781E-01	    0.182631193401494E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.237949999999996E+01	    0.944745741083392E+02	    0.223495461907872E-03	    0.732517753876173E-03	    0.478233914701169E-04	    0.829982593545070E-04	    0.208756295159291E+01	    0.638888624609781E-01	    0.182631193401494E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.237999999999996E+01	    0.944745741083392E+02	    0.223861720229356E-03	    0.732516642967449E-03	    0.478648981009527E-04	    0.830132616716720E-04	    0.208794100563392E+01	    0.638888624483773E-01	    0.182631193468003E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.237999999999996E+01	    0.944745741083392E+02	    0.223861720229356E-03	    0.732516642967449E-03	    0.478648981009527E-04	    0.830132616716720E-04	    0.208794100563392E+01	    0.638888624483773E-01	    0.182631193468003E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.238049999999996E+01	    0.944745741083392E+02	    0.224227978550840E-03	    0.732516642967449E-03	    0.479064047317886E-04	    0.830132616716720E-04	    0.208831905967493E+01	    0.638888624483773E-01	    0.182631193468003E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.238099999999996E+01	    0.944745741083392E+02	    0.224594236314283E-03	    0.732515526887002E-03	    0.479479188210582E-04	    0.830281785393743E-04	    0.208869713525515E+01	    0.638888624362576E-01	    0.182631193536888E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.238099999999996E+01	    0.944745741083392E+02	    0.224594236314283E-03	    0.732515526887002E-03	    0.479479188210582E-04	    0.830281785393743E-04	    0.208869713525515E+01	    0.638888624362576E-01	    0.182631193536888E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.238149999999996E+01	    0.944745741083392E+02	    0.224960494077726E-03	    0.732515526887002E-03	    0.479894329103281E-04	    0.830281785393743E-04	    0.208907521083535E+01	    0.638888624362576E-01	    0.182631193536888E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.238199999999996E+01	    0.944745741083392E+02	    0.225326751280671E-03	    0.732514405891209E-03	    0.480309544154716E-04	    0.830430102879940E-04	    0.208945330787611E+01	    0.638888624246586E-01	    0.182631193608348E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.238199999999996E+01	    0.944745741083392E+02	    0.225326751280671E-03	    0.732514405891209E-03	    0.480309544154716E-04	    0.830430102879940E-04	    0.208945330787611E+01	    0.638888624246586E-01	    0.182631193608348E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.238249999999996E+01	    0.944745741083392E+02	    0.225693008483619E-03	    0.732514405891209E-03	    0.480724759206163E-04	    0.830430102879940E-04	    0.208983140491686E+01	    0.638888624246586E-01	    0.182631193608348E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.238299999999996E+01	    0.944745741083392E+02	    0.226059265123526E-03	    0.732513279812639E-03	    0.481140047983490E-04	    0.830577554667547E-04	    0.209020952333888E+01	    0.638888624136111E-01	    0.182631193682564E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.238299999999996E+01	    0.944745741083392E+02	    0.226059265123526E-03	    0.732513279812639E-03	    0.481140047983490E-04	    0.830577554667547E-04	    0.209020952333888E+01	    0.638888624136111E-01	    0.182631193682564E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.238349999999996E+01	    0.944745741083392E+02	    0.226425521763431E-03	    0.732513279812639E-03	    0.481555336760824E-04	    0.830577554667547E-04	    0.209058764176089E+01	    0.638888624136111E-01	    0.182631193682564E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.238399999999996E+01	    0.944745741083392E+02	    0.226791777848220E-03	    0.732512169576848E-03	    0.481970699055096E-04	    0.830724588539071E-04	    0.209096578152867E+01	    0.638888624012780E-01	    0.182631193749007E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.238399999999996E+01	    0.944745741083392E+02	    0.226791777848220E-03	    0.732512169576848E-03	    0.481970699055096E-04	    0.830724588539071E-04	    0.209096578152867E+01	    0.638888624012780E-01	    0.182631193749007E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.238449999999996E+01	    0.944745741083392E+02	    0.227158033933008E-03	    0.732512169576848E-03	    0.482386061349366E-04	    0.830724588539071E-04	    0.209134392129642E+01	    0.638888624012780E-01	    0.182631193749007E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.238499999999996E+01	    0.944745741083392E+02	    0.227524289460081E-03	    0.732511054148366E-03	    0.482801496742154E-04	    0.830870785573845E-04	    0.209172208233775E+01	    0.638888623891674E-01	    0.182631193816331E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.238499999999996E+01	    0.944745741083392E+02	    0.227524289460081E-03	    0.732511054148366E-03	    0.482801496742154E-04	    0.830870785573845E-04	    0.209172208233775E+01	    0.638888623891674E-01	    0.182631193816331E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.238549999999996E+01	    0.944745741083392E+02	    0.227890544987156E-03	    0.732511054148366E-03	    0.483216932134938E-04	    0.830870785573845E-04	    0.209210024337909E+01	    0.638888623891674E-01	    0.182631193816331E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.238599999999996E+01	    0.944745741083392E+02	    0.228256799953823E-03	    0.732509933333529E-03	    0.483632440223874E-04	    0.831016177867833E-04	    0.209247842562303E+01	    0.638888623772240E-01	    0.182631193884212E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.238599999999996E+01	    0.944745741083392E+02	    0.228256799953823E-03	    0.732509933333529E-03	    0.483632440223874E-04	    0.831016177867833E-04	    0.209247842562303E+01	    0.638888623772240E-01	    0.182631193884212E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.238649999999996E+01	    0.944745741083392E+02	    0.228623054920489E-03	    0.732509933333529E-03	    0.484047948312807E-04	    0.831016177867833E-04	    0.209285660786698E+01	    0.638888623772240E-01	    0.182631193884212E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.238699999999996E+01	    0.944745741083392E+02	    0.228989309324132E-03	    0.732508807286153E-03	    0.484463528695215E-04	    0.831160764816826E-04	    0.209323481124226E+01	    0.638888623654695E-01	    0.182631193952792E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.238699999999996E+01	    0.944745741083392E+02	    0.228989309324132E-03	    0.732508807286153E-03	    0.484463528695215E-04	    0.831160764816826E-04	    0.209323481124226E+01	    0.638888623654695E-01	    0.182631193952792E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.238749999999996E+01	    0.944745741083392E+02	    0.229355563727776E-03	    0.732508807286153E-03	    0.484879109077621E-04	    0.831160764816826E-04	    0.209361301461756E+01	    0.638888623654695E-01	    0.182631193952792E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.238799999999996E+01	    0.944745741083392E+02	    0.229721817565936E-03	    0.732507676321909E-03	    0.485294761350149E-04	    0.831304545051650E-04	    0.209399123905076E+01	    0.638888623540123E-01	    0.182631194022679E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.238799999999996E+01	    0.944745741083392E+02	    0.229721817565936E-03	    0.732507676321909E-03	    0.485294761350149E-04	    0.831304545051650E-04	    0.209399123905076E+01	    0.638888623540123E-01	    0.182631194022679E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.238849999999996E+01	    0.944745741083392E+02	    0.230088071404098E-03	    0.732507676321909E-03	    0.485710413622674E-04	    0.831304545051650E-04	    0.209436946348394E+01	    0.638888623540123E-01	    0.182631194022679E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.238899999999997E+01	    0.944745741083392E+02	    0.230454324674044E-03	    0.732506539890036E-03	    0.486126137375842E-04	    0.831447506334036E-04	    0.209474770890139E+01	    0.638888623428706E-01	    0.182631194093991E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.238899999999997E+01	    0.944745741083392E+02	    0.230454324674044E-03	    0.732506539890036E-03	    0.486126137375842E-04	    0.831447506334036E-04	    0.209474770890139E+01	    0.638888623428706E-01	    0.182631194093991E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.238949999999997E+01	    0.944745741083392E+02	    0.230820577943988E-03	    0.732506539890036E-03	    0.486541861129012E-04	    0.831447506334036E-04	    0.209512595431883E+01	    0.638888623428706E-01	    0.182631194093991E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.238999999999997E+01	    0.944745741083392E+02	    0.231186830642923E-03	    0.732505397872713E-03	    0.486957655950823E-04	    0.831589643632049E-04	    0.209550422064601E+01	    0.638888623320917E-01	    0.182631194166988E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.238999999999997E+01	    0.944745741083392E+02	    0.231186830642923E-03	    0.732505397872713E-03	    0.486957655950823E-04	    0.831589643632049E-04	    0.209550422064601E+01	    0.638888623320917E-01	    0.182631194166988E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.239049999999997E+01	    0.944745741083392E+02	    0.231553083341860E-03	    0.732505397872713E-03	    0.487373450772641E-04	    0.831589643632049E-04	    0.209588248697320E+01	    0.638888623320917E-01	    0.182631194166988E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.239099999999997E+01	    0.944745741083392E+02	    0.231919335467249E-03	    0.732504250776208E-03	    0.487789316250109E-04	    0.831730954938897E-04	    0.209626077413609E+01	    0.638888623216595E-01	    0.182631194241601E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.239099999999997E+01	    0.944745741083392E+02	    0.231919335467249E-03	    0.732504250776208E-03	    0.487789316250109E-04	    0.831730954938897E-04	    0.209626077413609E+01	    0.638888623216595E-01	    0.182631194241601E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.239149999999997E+01	    0.944745741083392E+02	    0.232285587592636E-03	    0.732504250776208E-03	    0.488205181727579E-04	    0.831730954938897E-04	    0.209663906129899E+01	    0.638888623216595E-01	    0.182631194241601E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.239199999999997E+01	    0.944745741083392E+02	    0.232651839142320E-03	    0.732503099368804E-03	    0.488621117454127E-04	    0.831871453084897E-04	    0.209701736922332E+01	    0.638888623115934E-01	    0.182631194317909E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.239199999999997E+01	    0.944745741083392E+02	    0.232651839142320E-03	    0.732503099368804E-03	    0.488621117454127E-04	    0.831871453084897E-04	    0.209701736922332E+01	    0.638888623115934E-01	    0.182631194317909E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.239249999999997E+01	    0.944745741083392E+02	    0.233018090692006E-03	    0.732503099368804E-03	    0.489037053180665E-04	    0.831871453084897E-04	    0.209739567714766E+01	    0.638888623115934E-01	    0.182631194317909E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.239299999999997E+01	    0.944745741083392E+02	    0.233384341664336E-03	    0.732501944661566E-03	    0.489453058748185E-04	    0.832011135039264E-04	    0.209777400575901E+01	    0.638888623019055E-01	    0.182631194396025E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.239299999999997E+01	    0.944745741083392E+02	    0.233384341664336E-03	    0.732501944661566E-03	    0.489453058748185E-04	    0.832011135039264E-04	    0.209777400575901E+01	    0.638888623019055E-01	    0.182631194396025E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.239349999999997E+01	    0.944745741083392E+02	    0.233750592636666E-03	    0.732501944661566E-03	    0.489869064315706E-04	    0.832011135039264E-04	    0.209815233437038E+01	    0.638888623019055E-01	    0.182631194396025E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.239399999999997E+01	    0.944745741083392E+02	    0.234116843029261E-03	    0.732500785185161E-03	    0.490285139315110E-04	    0.832149998818662E-04	    0.209853068359383E+01	    0.638888622926249E-01	    0.182631194476069E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.239399999999997E+01	    0.944745741083392E+02	    0.234116843029261E-03	    0.732500785185161E-03	    0.490285139315110E-04	    0.832149998818662E-04	    0.209853068359383E+01	    0.638888622926249E-01	    0.182631194476069E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.239449999999997E+01	    0.944745741083392E+02	    0.234483093421851E-03	    0.732500785185161E-03	    0.490701214314522E-04	    0.832149998818662E-04	    0.209890903281727E+01	    0.638888622926249E-01	    0.182631194476069E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.239499999999997E+01	    0.944745741083392E+02	    0.234849343232593E-03	    0.732499621482433E-03	    0.491117358334875E-04	    0.832288040704059E-04	    0.209928740257788E+01	    0.638888622837573E-01	    0.182631194558108E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.239499999999997E+01	    0.944745741083392E+02	    0.234849343232593E-03	    0.732499621482433E-03	    0.491117358334875E-04	    0.832288040704059E-04	    0.209928740257788E+01	    0.638888622837573E-01	    0.182631194558108E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.239549999999997E+01	    0.944745741083392E+02	    0.235215593043334E-03	    0.732499621482433E-03	    0.491533502355228E-04	    0.832288040704059E-04	    0.209966577233846E+01	    0.638888622837573E-01	    0.182631194558108E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.239599999999997E+01	    0.944745741083392E+02	    0.235581842270701E-03	    0.732498454733427E-03	    0.491949714986743E-04	    0.832425263039370E-04	    0.210004416256233E+01	    0.638888622752595E-01	    0.182631194641872E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.239599999999997E+01	    0.944745741083392E+02	    0.235581842270701E-03	    0.732498454733427E-03	    0.491949714986743E-04	    0.832425263039370E-04	    0.210004416256233E+01	    0.638888622752595E-01	    0.182631194641872E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.239649999999997E+01	    0.944745741083392E+02	    0.235948091498068E-03	    0.732498454733427E-03	    0.492365927618268E-04	    0.832425263039370E-04	    0.210042255278618E+01	    0.638888622752595E-01	    0.182631194641872E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.239699999999997E+01	    0.944745741083392E+02	    0.236314340157864E-03	    0.732497319590488E-03	    0.492782208501798E-04	    0.832561767064965E-04	    0.210080096344307E+01	    0.638888622653395E-01	    0.182631194717103E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.239699999999997E+01	    0.944745741083392E+02	    0.236314340157864E-03	    0.732497319590488E-03	    0.492782208501798E-04	    0.832561767064965E-04	    0.210080096344307E+01	    0.638888622653395E-01	    0.182631194717103E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.239749999999997E+01	    0.944745741083392E+02	    0.236680588817658E-03	    0.732497319590488E-03	    0.493198489385333E-04	    0.832561767064965E-04	    0.210117937409997E+01	    0.638888622653395E-01	    0.182631194717103E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.239799999999997E+01	    0.944745741083392E+02	    0.237046836905550E-03	    0.732496175780660E-03	    0.493614838141694E-04	    0.832697512726287E-04	    0.210155780512032E+01	    0.638888622556040E-01	    0.182631194793031E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.239799999999997E+01	    0.944745741083392E+02	    0.237046836905550E-03	    0.732496175780660E-03	    0.493614838141694E-04	    0.832697512726287E-04	    0.210155780512032E+01	    0.638888622556040E-01	    0.182631194793031E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.239849999999997E+01	    0.944745741083392E+02	    0.237413084993439E-03	    0.732496175780660E-03	    0.494031186898056E-04	    0.832697512726287E-04	    0.210193623614069E+01	    0.638888622556040E-01	    0.182631194793031E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.239899999999997E+01	    0.944745741083392E+02	    0.237779332505717E-03	    0.732495024556779E-03	    0.494447603147306E-04	    0.832832498500201E-04	    0.210231468745438E+01	    0.638888622460883E-01	    0.182631194869824E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.239899999999997E+01	    0.944745741083392E+02	    0.237779332505717E-03	    0.732495024556779E-03	    0.494447603147306E-04	    0.832832498500201E-04	    0.210231468745438E+01	    0.638888622460883E-01	    0.182631194869824E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.239949999999997E+01	    0.944745741083392E+02	    0.238145580017995E-03	    0.732495024556779E-03	    0.494864019396558E-04	    0.832832498500201E-04	    0.210269313876804E+01	    0.638888622460883E-01	    0.182631194869824E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.239999999999997E+01	    0.944745741083392E+02	    0.238511826951248E-03	    0.732493866504263E-03	    0.495280502754399E-04	    0.832966715685618E-04	    0.210307161030524E+01	    0.638888622367812E-01	    0.182631194947445E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   9	    0.239999999999997E+01	    0.944745741083392E+02	    0.238511826951248E-03	    0.732493866504263E-03	    0.495280502754399E-04	    0.832966715685618E-04	    0.210307161030524E+01	    0.638888622367812E-01	    0.182631194947445E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.240049999999997E+01	    0.944745741083392E+02	    0.238878073884500E-03	    0.732493866504263E-03	    0.495696986112241E-04	    0.832966715685618E-04	    0.210345008184242E+01	    0.638888622367812E-01	    0.182631194947445E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
    41	   3	    0.240099999999997E+01	    0.944745741083392E+02	    0.239244320235741E-03	    0.732492702485186E-03	    0.496113536193749E-04	    0.833100163011874E-04	    0.210382857353324E+01	    0.638888622276972E-01	    0.182631195025971E-03	    0.111748622150713E+02	    0.000000000000000E+00	    0.000000000000000E+00
