 Card Number	Card Type	Length [m]	Aperture x [m]	Aperture y [m]	x RMS [m]	x' RMS [rad]	y RMS [m]	y' RMS [rad]	Phase RMS [rad]	Momentum RMS [GeV/c]	Kinetic Energy RMS [GeV]	Rest Energy RMS [GeV]	Momentum Standard Deviation [GeV/c]	Kinetic Energy Standard Deviation [GeV]	(X,BGX') 100%-Emittance [m.rad]	(X,BGX') 90%-Emittance [m.rad]	(X,BGX') RMS-Emittance [m.rad]	(Y,BGY') 100%-Emittance [m.rad]	(Y,BGY') 90%-Emittance [m.rad]	(Y,BGY') RMS-Emittance [m.rad]	(PHI,dE) 100%-Emittance [deg.MeV]	(PHI,dE) 90%-Emittance [deg.MeV]	(PHI,dE) RMS-Emittance [deg.MeV]	(PHI,dP) 100%-Emittance [deg.MeV/c]	(PHI,dP) 90%-Emittance [deg.MeV/c]	(PHI,dP) RMS-Emittance [deg.MeV/c]	(X,X') Alpha [1]	(X,X') Beta [m/rad]	(Y,Y') Alpha [1]	(Y,Y') Beta [m/rad]	(PHI,dE) Alpha [1]	(PHI,dE) Beta [deg/MeV]	(PHI,dP) Alpha [1]	(PHI,dP) Beta [deg.c/MeV]	Halo(X,BGX')	Halo(Y,BGY')	Halo(Z,Z')	(X,Y) Alpha [1]	(X,Y) Beta [1]	(X,Y') Alpha [1]	(X,Y') Beta [m/rad]	(X',Y) Alpha [1]	(X',Y) Beta [rad/m]	(X',Y') Alpha [1]	(X',Y') Beta [1]	(X, BGX') Wanted Emittance [m.rad]	(Y, BGY') Wanted Emittance [m.rad]	(PHI, dE) Wanted Emittance [deg.MeV]	(PHI, dP) Wanted Emittance [deg.MeV/c]	 x beam size in wanted emittance [m]	 x' beam size in wanted emittance [rad]	 y beam size in wanted emittance [m]	 y' beam size in wanted emittance [rad]	 Phase beam size in wanted emittance [rad]	 Energy beam size in wanted emittance [GeV]	(X,Y) RMS-Emitt [m2]	(X,Y') RMS-Emitt [m2.rad2]	(X',Y) RMS-Emitt [m2.rad2]	(X',Y') RMS-Emitt [rad2]	(X,PH) Alpha [1]	(X,PH) Beta [m/deg]	(X,PH)RMS-Emittance [m.deg]	(Y,PH) Alpha [1]	(Y,PH) Beta [m/deg]	(Y,PH)RMS-Emittance [m.deg]
     5	   9	    0.300000000000000E-02	    0.000000000000000E+00	    0.000000000000000E+00	    0.575366729670038E-02	    0.797881098729651E-02	    0.678556132304326E-02	    0.584518246519280E-02	    0.315000757734331E+02	    0.108015744600252E-05	    0.617543500260952E-08	    0.111748622150695E+02	    0.108015744600252E-05	    0.617543500260952E-08	    0.152438712626353E-05	    0.564531365759594E-06	    0.153023624610724E-06	    0.130835106272404E-05	    0.563947765480830E-06	    0.152767494330667E-06	    0.233375407051148E+00	    0.447758884425031E-01	    0.111369480801934E-01	    0.408185820918112E+02	    0.783153761237371E+01	    0.194798936331365E+01	    0.139347936729988E+01	    0.123683441306625E+01	    0.109693701250931E+01	    0.172314235751733E+01	    0.392753249411958E-01	    0.292484103237388E+09	    0.392759631069115E-01	    0.167217559468380E+07	    0.723753687129780E-01	    0.688939235325421E-01	    0.108553068581795E+01	   -0.109510401221275E+00	    0.852997225683101E+00	   -0.604921614517681E+00	    0.115043191096117E+01	    0.761174357390471E+00	    0.147773511916439E+01	   -0.326773382049251E-02	    0.136503071271153E+01	    0.564531365759594E-06	    0.563947765480830E-06	    0.447758884425031E-01	    0.783153761237371E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.388098417724729E-04	    0.287758771690025E-04	    0.430804032098811E-04	    0.466373570778822E-04	   -0.599912772229689E+01	    0.111089387835168E-02	    0.298000448163776E-01	   -0.261519970817454E+00	    0.222658683131759E-03	    0.206791137992737E+00
     6	   3	    0.350000000000000E-02	    0.000000000000000E+00	    0.000000000000000E+00	    0.575042658617861E-02	    0.797881098729651E-02	    0.678340179719728E-02	    0.584518246519280E-02	    0.315000800770272E+02	    0.108015744600252E-05	    0.617543500260952E-08	    0.111748622150695E+02	    0.108015744600252E-05	    0.617543500260952E-08	    0.152438708871230E-05	    0.564531351853122E-06	    0.153023624612465E-06	    0.130835106254118E-05	    0.563947765402008E-06	    0.152767494320347E-06	    0.233375381925669E+00	    0.447758836218765E-01	    0.111369492852756E-01	    0.408185776972039E+02	    0.783153676921526E+01	    0.194798957409646E+01	    0.139229012899928E+01	    0.123544152976968E+01	    0.109629769560570E+01	    0.172204574140893E+01	    0.392760495559896E-01	    0.292484151508268E+09	    0.392766877219264E-01	    0.167217587065646E+07	    0.723753688142166E-01	    0.688939237424258E-01	    0.108553140350245E+01	   -0.109407402734546E+00	    0.852778683243413E+00	   -0.605391038698917E+00	    0.115002303652662E+01	    0.761554389307883E+00	    0.147847634433413E+01	   -0.326773382049251E-02	    0.136503071271153E+01	    0.564531351853122E-06	    0.563947765402008E-06	    0.447758836218765E-01	    0.783153676921526E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.387760700082968E-04	    0.287536900329426E-04	    0.430588051103888E-04	    0.466373570778822E-04	   -0.598420661948533E+01	    0.110758129794110E-02	    0.298555112699170E-01	   -0.261795152793941E+00	    0.222602791523153E-03	    0.206711423641034E+00
     6	   3	    0.400000000000000E-02	    0.000000000000000E+00	    0.000000000000000E+00	    0.574718694234912E-02	    0.797861761575144E-02	    0.678124302136549E-02	    0.584490242807425E-02	    0.315000847467089E+02	    0.108117375633706E-05	    0.618124503083154E-08	    0.111748622150695E+02	    0.108117375633706E-05	    0.618124503083154E-08	    0.152441157639021E-05	    0.564540420456506E-06	    0.153024149549608E-06	    0.130837696081752E-05	    0.563958928518309E-06	    0.152766528111970E-06	    0.233619464261566E+00	    0.448175580239388E-01	    0.111391665199314E-01	    0.408612402866988E+02	    0.783882033660029E+01	    0.194837740832628E+01	    0.139104253034549E+01	    0.123404565601511E+01	    0.109557491642611E+01	    0.172096073947789E+01	    0.550363424209043E-01	    0.292426019670068E+09	    0.550371873929172E-01	    0.167184351139845E+07	    0.723809841674155E-01	    0.688913699538789E-01	    0.108542414797145E+01	   -0.109304158801514E+00	    0.852560062495447E+00	   -0.605906606459105E+00	    0.114969283260444E+01	    0.761958651996865E+00	    0.147919939220380E+01	   -0.325028036862067E-02	    0.136506295154932E+01	    0.564540420456506E-06	    0.563958928518309E-06	    0.448175580239388E-01	    0.783882033660029E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.387423235069548E-04	    0.287295500272744E-04	    0.430356714543651E-04	    0.466339951473506E-04	   -0.596934077256416E+01	    0.110428206357792E-02	    0.299109791236571E-01	   -0.262070540452405E+00	    0.222546938390294E-03	    0.206631721143569E+00
     5	   9	    0.400000000000000E-02	    0.000000000000000E+00	    0.000000000000000E+00	    0.574718694234912E-02	    0.797861761575144E-02	    0.678124302136549E-02	    0.584490242807425E-02	    0.315000847467089E+02	    0.108117375633706E-05	    0.618124503083154E-08	    0.111748622150695E+02	    0.108117375633706E-05	    0.618124503083154E-08	    0.152441157639021E-05	    0.564540420456506E-06	    0.153024149549608E-06	    0.130837696081752E-05	    0.563958928518309E-06	    0.152766528111970E-06	    0.233619464261566E+00	    0.448175580239388E-01	    0.111391665199314E-01	    0.408612402866988E+02	    0.783882033660029E+01	    0.194837740832628E+01	    0.139104253034549E+01	    0.123404565601511E+01	    0.109557491642611E+01	    0.172096073947789E+01	    0.550363424209043E-01	    0.292426019670068E+09	    0.550371873929172E-01	    0.167184351139845E+07	    0.723809841674155E-01	    0.688913699538789E-01	    0.108542414797145E+01	   -0.109304158801514E+00	    0.852560062495447E+00	   -0.605906606459105E+00	    0.114969283260444E+01	    0.761958651996865E+00	    0.147919939220380E+01	   -0.325028036862067E-02	    0.136506295154932E+01	    0.564540420456506E-06	    0.563958928518309E-06	    0.448175580239388E-01	    0.783882033660029E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.387423235069548E-04	    0.287295500272744E-04	    0.430356714543651E-04	    0.466339951473506E-04	   -0.596934077256416E+01	    0.110428206357792E-02	    0.299109791236571E-01	   -0.262070540452405E+00	    0.222546938390294E-03	    0.206631721143569E+00
     6	   3	    0.450000000000000E-02	    0.000000000000000E+00	    0.000000000000000E+00	    0.574394824199840E-02	    0.797861761575144E-02	    0.677908481794255E-02	    0.584490242807425E-02	    0.315000894164893E+02	    0.108117375633706E-05	    0.618124503083154E-08	    0.111748622150695E+02	    0.108117375633706E-05	    0.618124503083154E-08	    0.152441153913167E-05	    0.564540406658428E-06	    0.153024149552140E-06	    0.130837696083274E-05	    0.563958928524866E-06	    0.152766528101232E-06	    0.233619441861964E+00	    0.448175537267992E-01	    0.111391677276402E-01	    0.408612363688536E+02	    0.783881958500087E+01	    0.194837761956821E+01	    0.138985335377826E+01	    0.123265520949912E+01	    0.109493565673793E+01	    0.171986548543737E+01	    0.550370682491516E-01	    0.292426074667554E+09	    0.550379132214225E-01	    0.167184382582839E+07	    0.723809843064549E-01	    0.688913701628300E-01	    0.108542491158117E+01	   -0.109200670809334E+00	    0.852341367693032E+00	   -0.606377423084052E+00	    0.114928478235920E+01	    0.762339387805013E+00	    0.147994193956559E+01	   -0.325028036862067E-02	    0.136506295154932E+01	    0.564540406658428E-06	    0.563958928524866E-06	    0.448175537267992E-01	    0.783881958500087E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.387086004003959E-04	    0.287073681938344E-04	    0.430140786989691E-04	    0.466339951473506E-04	   -0.595452992036890E+01	    0.110099609826488E-02	    0.299664471643013E-01	   -0.262346135642307E+00	    0.222491120602395E-03	    0.206552022590534E+00
     6	   3	    0.500000000000000E-02	    0.000000000000000E+00	    0.000000000000000E+00	    0.574071061168222E-02	    0.797842421520619E-02	    0.677692736578596E-02	    0.584462222430678E-02	    0.315000944526656E+02	    0.108249893002761E-05	    0.618878258867013E-08	    0.111748622150695E+02	    0.108249893002761E-05	    0.618878258867013E-08	    0.152443596978335E-05	    0.564549454143100E-06	    0.153024678103737E-06	    0.130840287527061E-05	    0.563970098607385E-06	    0.152765559145520E-06	    0.233857735752643E+00	    0.447927509249292E-01	    0.111418094240367E-01	    0.409028851483001E+02	    0.783447569378978E+01	    0.194883970361182E+01	    0.138860579075366E+01	    0.123126175295335E+01	    0.109421291856585E+01	    0.171878186273816E+01	    0.708016744568744E-01	    0.292356834626784E+09	    0.708027237990866E-01	    0.167144795397449E+07	    0.723865954546956E-01	    0.688888160592600E-01	    0.108524343399903E+01	   -0.109096936452764E+00	    0.852122594986663E+00	   -0.606894487476889E+00	    0.114895545869397E+01	    0.762744435092664E+00	    0.148066634789140E+01	   -0.323282207886708E-02	    0.136509522783608E+01	    0.564549454143100E-06	    0.563970098607385E-06	    0.447927509249292E-01	    0.783447569378978E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.386749025562414E-04	    0.286832340433301E-04	    0.429909500195230E-04	    0.466306318121803E-04	   -0.593977371406585E+01	    0.109772333168760E-02	    0.300219166120991E-01	   -0.262621936928725E+00	    0.222435341374278E-03	    0.206472335903945E+00
     5	   9	    0.500000000000000E-02	    0.000000000000000E+00	    0.000000000000000E+00	    0.574071061168222E-02	    0.797842421520619E-02	    0.677692736578596E-02	    0.584462222430678E-02	    0.315000944526656E+02	    0.108249893002761E-05	    0.618878258867013E-08	    0.111748622150695E+02	    0.108249893002761E-05	    0.618878258867013E-08	    0.152443596978335E-05	    0.564549454143100E-06	    0.153024678103737E-06	    0.130840287527061E-05	    0.563970098607385E-06	    0.152765559145520E-06	    0.233857735752643E+00	    0.447927509249292E-01	    0.111418094240367E-01	    0.409028851483001E+02	    0.783447569378978E+01	    0.194883970361182E+01	    0.138860579075366E+01	    0.123126175295335E+01	    0.109421291856585E+01	    0.171878186273816E+01	    0.708016744568744E-01	    0.292356834626784E+09	    0.708027237990866E-01	    0.167144795397449E+07	    0.723865954546956E-01	    0.688888160592600E-01	    0.108524343399903E+01	   -0.109096936452764E+00	    0.852122594986663E+00	   -0.606894487476889E+00	    0.114895545869397E+01	    0.762744435092664E+00	    0.148066634789140E+01	   -0.323282207886708E-02	    0.136509522783608E+01	    0.564549454143100E-06	    0.563970098607385E-06	    0.447927509249292E-01	    0.783447569378978E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.386749025562414E-04	    0.286832340433301E-04	    0.429909500195230E-04	    0.466306318121803E-04	   -0.593977371406585E+01	    0.109772333168760E-02	    0.300219166120991E-01	   -0.262621936928725E+00	    0.222435341374278E-03	    0.206472335903945E+00
     6	   3	    0.550000000000000E-02	    0.000000000000000E+00	    0.000000000000000E+00	    0.573747392804809E-02	    0.797842421520619E-02	    0.677477048712518E-02	    0.584462222430678E-02	    0.315000994889408E+02	    0.108249893002761E-05	    0.618878258867013E-08	    0.111748622150695E+02	    0.108249893002761E-05	    0.618878258867013E-08	    0.152443593281844E-05	    0.564549440453761E-06	    0.153024678107056E-06	    0.130840287548424E-05	    0.563970098699468E-06	    0.152765559134364E-06	    0.233857716080075E+00	    0.447927471568759E-01	    0.111418106344220E-01	    0.409028817074181E+02	    0.783447503472855E+01	    0.194883991532162E+01	    0.138741667595477E+01	    0.122987374312066E+01	    0.109357371611582E+01	    0.171768797066727E+01	    0.708024018881992E-01	    0.292356896351500E+09	    0.708034512307198E-01	    0.167144830686526E+07	    0.723865956313219E-01	    0.688888162671297E-01	    0.108524424346135E+01	   -0.108992957133369E+00	    0.851903748623854E+00	   -0.607366702355729E+00	    0.114854823623624E+01	    0.763125876508213E+00	    0.148141022059282E+01	   -0.323282207886708E-02	    0.136509522783608E+01	    0.564549440453761E-06	    0.563970098699468E-06	    0.447927471568759E-01	    0.783447503472855E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.386412281061182E-04	    0.286610575302478E-04	    0.429693626201091E-04	    0.466306318121803E-04	   -0.592507189706928E+01	    0.109446368796120E-02	    0.300773862460007E-01	   -0.262897946168453E+00	    0.222379597570384E-03	    0.206392653169073E+00
     6	   3	    0.600000000000000E-02	    0.000000000000000E+00	    0.000000000000000E+00	    0.573423831780332E-02	    0.797823078697897E-02	    0.677261436098461E-02	    0.584434185464674E-02	    0.315001048919205E+02	    0.108413262377540E-05	    0.619815134221852E-08	    0.111748622150695E+02	    0.108413262377540E-05	    0.619815134221852E-08	    0.152446030508643E-05	    0.564558466317009E-06	    0.153025210289943E-06	    0.130842880498037E-05	    0.563981275272650E-06	    0.152764587419379E-06	    0.234090212594222E+00	    0.447307381232126E-01	    0.111448777139820E-01	    0.409435157571384E+02	    0.782362346925986E+01	    0.194937639997992E+01	    0.138616914865236E+01	    0.122848270366593E+01	    0.109285101926972E+01	    0.171660572717499E+01	    0.865695203530254E-01	    0.292276539755994E+09	    0.865707749976778E-01	    0.167098888356292E+07	    0.723922024834871E-01	    0.688862619288528E-01	    0.108498837945469E+01	   -0.108888730528696E+00	    0.851684824765286E+00	   -0.607885269355744E+00	    0.114821979641590E+01	    0.763531710410712E+00	    0.148213599307855E+01	   -0.321535914234956E-02	    0.136512754162999E+01	    0.564558466317009E-06	    0.563981275272650E-06	    0.447307381232126E-01	    0.782362346925986E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.386075789179707E-04	    0.286369292604095E-04	    0.429462389332352E-04	    0.466272670861926E-04	   -0.591042412491068E+01	    0.109121709781855E-02	    0.301328572940226E-01	   -0.263174161920191E+00	    0.222323892410496E-03	    0.206312982312869E+00
     5	   9	    0.600000000000000E-02	    0.000000000000000E+00	    0.000000000000000E+00	    0.573423831780332E-02	    0.797823078697897E-02	    0.677261436098461E-02	    0.584434185464674E-02	    0.315001048919205E+02	    0.108413262377540E-05	    0.619815134221852E-08	    0.111748622150695E+02	    0.108413262377540E-05	    0.619815134221852E-08	    0.152446030508643E-05	    0.564558466317009E-06	    0.153025210289943E-06	    0.130842880498037E-05	    0.563981275272650E-06	    0.152764587419379E-06	    0.234090212594222E+00	    0.447307381232126E-01	    0.111448777139820E-01	    0.409435157571384E+02	    0.782362346925986E+01	    0.194937639997992E+01	    0.138616914865236E+01	    0.122848270366593E+01	    0.109285101926972E+01	    0.171660572717499E+01	    0.865695203530254E-01	    0.292276539755994E+09	    0.865707749976778E-01	    0.167098888356292E+07	    0.723922024834871E-01	    0.688862619288528E-01	    0.108498837945469E+01	   -0.108888730528696E+00	    0.851684824765286E+00	   -0.607885269355744E+00	    0.114821979641590E+01	    0.763531710410712E+00	    0.148213599307855E+01	   -0.321535914234956E-02	    0.136512754162999E+01	    0.564558466317009E-06	    0.563981275272650E-06	    0.447307381232126E-01	    0.782362346925986E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.386075789179707E-04	    0.286369292604095E-04	    0.429462389332352E-04	    0.466272670861926E-04	   -0.591042412491068E+01	    0.109121709781855E-02	    0.301328572940226E-01	   -0.263174161920191E+00	    0.222323892410496E-03	    0.206312982312869E+00
     6	   3	    0.650000000000000E-02	    0.000000000000000E+00	    0.000000000000000E+00	    0.573100365745648E-02	    0.797823078697897E-02	    0.677045880942887E-02	    0.584434185464674E-02	    0.315001102949987E+02	    0.108413262377540E-05	    0.619815134221852E-08	    0.111748622150695E+02	    0.108413262377540E-05	    0.619815134221852E-08	    0.152446026841611E-05	    0.564558452736767E-06	    0.153025210294054E-06	    0.130842880539277E-05	    0.563981275450410E-06	    0.152764587407804E-06	    0.234090195649568E+00	    0.447307348853716E-01	    0.111448789270934E-01	    0.409435127933723E+02	    0.782362290293355E+01	    0.194937661216624E+01	    0.138498009565650E+01	    0.122709713041910E+01	    0.109221187408040E+01	    0.171551319697516E+01	    0.865702497775968E-01	    0.292276608207808E+09	    0.865715044226214E-01	    0.167098927491377E+07	    0.723922026981336E-01	    0.688862621359552E-01	    0.108498923468150E+01	   -0.108784258054839E+00	    0.851465827652081E+00	   -0.608358888328285E+00	    0.114781340536299E+01	    0.763913859154848E+00	    0.148288119427553E+01	   -0.321535914234956E-02	    0.136512754162999E+01	    0.564558452736767E-06	    0.563981275450410E-06	    0.447307348853716E-01	    0.782362290293355E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.385739531231078E-04	    0.286147580855205E-04	    0.429246569017261E-04	    0.466272670861926E-04	   -0.589583014549294E+01	    0.108798348646577E-02	    0.301883285273677E-01	   -0.263450586048127E+00	    0.222268222754304E-03	    0.206233315415689E+00
     6	   3	    0.700000000000000E-02	    0.000000000000000E+00	    0.000000000000000E+00	    0.572777007386631E-02	    0.797803733260343E-02	    0.676830401164883E-02	    0.584406131982005E-02	    0.315001160650905E+02	    0.108607424598638E-05	    0.620925241548471E-08	    0.111748622150695E+02	    0.108607424598638E-05	    0.620925241548471E-08	    0.152448458077736E-05	    0.564567456414550E-06	    0.153025746134776E-06	    0.130845474876551E-05	    0.563992458004927E-06	    0.152763612914828E-06	    0.234316889881712E+00	    0.447184772151176E-01	    0.111483722784790E-01	    0.409831294889838E+02	    0.782147263555144E+01	    0.194998766142159E+01	    0.138373260409001E+01	    0.122570850786034E+01	    0.109148921895669E+01	    0.171443233274028E+01	    0.102338073002416E+00	    0.292185130141540E+09	    0.102339532875891E+00	    0.167046626473472E+07	    0.723978052248060E-01	    0.688837075475441E-01	    0.108465883508518E+01	   -0.108679537371976E+00	    0.851246753455194E+00	   -0.608878963868491E+00	    0.114748585296508E+01	    0.764320481731688E+00	    0.148360833470283E+01	   -0.319789183005673E-02	    0.136515989303355E+01	    0.564567456414550E-06	    0.563992458004927E-06	    0.447184772151176E-01	    0.782147263555144E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.385403525897915E-04	    0.285906357227019E-04	    0.429015382238083E-04	    0.466239009842124E-04	   -0.588128961862109E+01	    0.108476278566158E-02	    0.302438011819052E-01	   -0.263727217104505E+00	    0.222212591826530E-03	    0.206153660409412E+00
     5	   9	    0.700000000000000E-02	    0.000000000000000E+00	    0.000000000000000E+00	    0.572777007386631E-02	    0.797803733260343E-02	    0.676830401164883E-02	    0.584406131982005E-02	    0.315001160650905E+02	    0.108607424598638E-05	    0.620925241548471E-08	    0.111748622150695E+02	    0.108607424598638E-05	    0.620925241548471E-08	    0.152448458077736E-05	    0.564567456414550E-06	    0.153025746134776E-06	    0.130845474876551E-05	    0.563992458004927E-06	    0.152763612914828E-06	    0.234316889881712E+00	    0.447184772151176E-01	    0.111483722784790E-01	    0.409831294889838E+02	    0.782147263555144E+01	    0.194998766142159E+01	    0.138373260409001E+01	    0.122570850786034E+01	    0.109148921895669E+01	    0.171443233274028E+01	    0.102338073002416E+00	    0.292185130141540E+09	    0.102339532875891E+00	    0.167046626473472E+07	    0.723978052248060E-01	    0.688837075475441E-01	    0.108465883508518E+01	   -0.108679537371976E+00	    0.851246753455194E+00	   -0.608878963868491E+00	    0.114748585296508E+01	    0.764320481731688E+00	    0.148360833470283E+01	   -0.319789183005673E-02	    0.136515989303355E+01	    0.564567456414550E-06	    0.563992458004927E-06	    0.447184772151176E-01	    0.782147263555144E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.385403525897915E-04	    0.285906357227019E-04	    0.429015382238083E-04	    0.466239009842124E-04	   -0.588128961862109E+01	    0.108476278566158E-02	    0.302438011819052E-01	   -0.263727217104505E+00	    0.222212591826530E-03	    0.206153660409412E+00
     6	   3	    0.750000000000000E-02	    0.000000000000000E+00	    0.000000000000000E+00	    0.572453744340253E-02	    0.797803733260343E-02	    0.676614978954471E-02	    0.584406131982005E-02	    0.315001218352809E+02	    0.108607424598638E-05	    0.620925241548471E-08	    0.111748622150695E+02	    0.108607424598638E-05	    0.620925241548471E-08	    0.152448454440255E-05	    0.564567442943745E-06	    0.153025746139681E-06	    0.130845474937701E-05	    0.563992458268504E-06	    0.152763612902836E-06	    0.234316875665577E+00	    0.447184745020228E-01	    0.111483734943656E-01	    0.409831270024383E+02	    0.782147216100379E+01	    0.194998787409304E+01	    0.138254361293155E+01	    0.122432537110186E+01	    0.109085013105032E+01	    0.171334116431248E+01	    0.102338804810897E+00	    0.292185205319576E+09	    0.102340264684820E+00	    0.167046669454065E+07	    0.723978054768071E-01	    0.688837077537299E-01	    0.108465973597310E+01	   -0.108574569910892E+00	    0.851027606409290E+00	   -0.609353992804352E+00	    0.114708029695350E+01	    0.764703339530099E+00	    0.148435486755972E+01	   -0.319789183005673E-02	    0.136515989303355E+01	    0.564567442943745E-06	    0.563992458268504E-06	    0.447184745020228E-01	    0.782147216100379E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.385067754490177E-04	    0.285684699039389E-04	    0.428799615721631E-04	    0.466239009842124E-04	   -0.586680229661268E+01	    0.108155492168473E-02	    0.302992740210283E-01	   -0.264004056960970E+00	    0.222156996482123E-03	    0.206074009369495E+00
     6	   3	    0.800000000000000E-02	    0.000000000000000E+00	    0.000000000000000E+00	    0.572130589307566E-02	    0.797784385301659E-02	    0.676399632247347E-02	    0.584378062039662E-02	    0.315001279727935E+02	    0.108832294483770E-05	    0.622209940248704E-08	    0.111748622150695E+02	    0.108832294483770E-05	    0.622209940248704E-08	    0.152450879553112E-05	    0.564576423945026E-06	    0.153026285653057E-06	    0.130848070533497E-05	    0.564003646247716E-06	    0.152762635613505E-06	    0.234537735032615E+00	    0.446794385237132E-01	    0.111522939709596E-01	    0.410217259543787E+02	    0.781805727147200E+01	    0.195067363499174E+01	    0.138129615711789E+01	    0.122293916533888E+01	    0.109012751798648E+01	    0.171226167938044E+01	    0.118105529467748E+00	    0.292082604373457E+09	    0.118107193182088E+00	    0.166988009134090E+07	    0.724034036048815E-01	    0.688811529420215E-01	    0.108425474109980E+01	   -0.108469353314267E+00	    0.850808382695735E+00	   -0.609875582959703E+00	    0.114675363566336E+01	    0.765110752855831E+00	    0.148508337961701E+01	   -0.318042034128473E-02	    0.136519228208327E+01	    0.564576423945026E-06	    0.564003646247716E-06	    0.446794385237132E-01	    0.781805727147200E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.384732235693643E-04	    0.285443534724066E-04	    0.428568479161948E-04	    0.466205335163422E-04	   -0.585236784347350E+01	    0.107835982730207E-02	    0.303547482884608E-01	   -0.264281104163278E+00	    0.222101439950744E-03	    0.205994370232724E+00
     5	   9	    0.800000000000000E-02	    0.000000000000000E+00	    0.000000000000000E+00	    0.572130589307566E-02	    0.797784385301659E-02	    0.676399632247347E-02	    0.584378062039662E-02	    0.315001279727935E+02	    0.108832294483770E-05	    0.622209940248704E-08	    0.111748622150695E+02	    0.108832294483770E-05	    0.622209940248704E-08	    0.152450879553112E-05	    0.564576423945026E-06	    0.153026285653057E-06	    0.130848070533497E-05	    0.564003646247716E-06	    0.152762635613505E-06	    0.234537735032615E+00	    0.446794385237132E-01	    0.111522939709596E-01	    0.410217259543787E+02	    0.781805727147200E+01	    0.195067363499174E+01	    0.138129615711789E+01	    0.122293916533888E+01	    0.109012751798648E+01	    0.171226167938044E+01	    0.118105529467748E+00	    0.292082604373457E+09	    0.118107193182088E+00	    0.166988009134090E+07	    0.724034036048815E-01	    0.688811529420215E-01	    0.108425474109980E+01	   -0.108469353314267E+00	    0.850808382695735E+00	   -0.609875582959703E+00	    0.114675363566336E+01	    0.765110752855831E+00	    0.148508337961701E+01	   -0.318042034128473E-02	    0.136519228208327E+01	    0.564576423945026E-06	    0.564003646247716E-06	    0.446794385237132E-01	    0.781805727147200E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.384732235693643E-04	    0.285443534724066E-04	    0.428568479161948E-04	    0.466205335163422E-04	   -0.585236784347350E+01	    0.107835982730207E-02	    0.303547482884608E-01	   -0.264281104163278E+00	    0.222101439950744E-03	    0.205994370232724E+00
