 Card Number	Card Type	Length [m]	Alive [%]	x Average [m]	x' Average [rad]	y Average [m]	y' Average [rad]	Phase Average [rad]	Momentum Average [GeV/c]	Kinetic Energy Average [GeV]	Rest Energy Average [GeV]	RF Phase [deg]	Power loss [watt]
    39	   9	    0.236299999999996E+01	    0.948573980731194E+02	    0.169751111816583E-03	    0.622085127087400E-03	    0.312672251995448E-04	    0.382014080273522E-05	    0.204907291111580E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.236399999999996E+01	    0.948573980731194E+02	    0.170373196943671E-03	    0.622085127087400E-03	    0.312710453403477E-04	    0.382014080273522E-05	    0.204986773470578E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.236399999999996E+01	    0.948573980731194E+02	    0.170373196943671E-03	    0.622085127087400E-03	    0.312710453403477E-04	    0.382014080273522E-05	    0.204986773470578E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.236499999999996E+01	    0.948573980731194E+02	    0.170995282070758E-03	    0.622085127087400E-03	    0.312748654811505E-04	    0.382014080273522E-05	    0.205066255829577E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.236499999999996E+01	    0.948573980731194E+02	    0.170995282070758E-03	    0.622085127087400E-03	    0.312748654811505E-04	    0.382014080273522E-05	    0.205066255829577E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.236599999999996E+01	    0.948573980731194E+02	    0.171617367197845E-03	    0.622085127087400E-03	    0.312786856219532E-04	    0.382014080273522E-05	    0.205145738188575E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.236599999999996E+01	    0.948573980731194E+02	    0.171617367197845E-03	    0.622085127087400E-03	    0.312786856219532E-04	    0.382014080273522E-05	    0.205145738188575E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.236699999999996E+01	    0.948573980731194E+02	    0.172239452324934E-03	    0.622085127087400E-03	    0.312825057627560E-04	    0.382014080273522E-05	    0.205225220547572E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.236699999999996E+01	    0.948573980731194E+02	    0.172239452324934E-03	    0.622085127087400E-03	    0.312825057627560E-04	    0.382014080273522E-05	    0.205225220547572E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.236799999999996E+01	    0.948573980731194E+02	    0.172861537452020E-03	    0.622085127087400E-03	    0.312863259035585E-04	    0.382014080273522E-05	    0.205304702906572E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.236799999999996E+01	    0.948573980731194E+02	    0.172861537452020E-03	    0.622085127087400E-03	    0.312863259035585E-04	    0.382014080273522E-05	    0.205304702906572E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.236899999999996E+01	    0.948573980731194E+02	    0.173483622579107E-03	    0.622085127087400E-03	    0.312901460443613E-04	    0.382014080273522E-05	    0.205384185265569E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.236899999999996E+01	    0.948573980731194E+02	    0.173483622579107E-03	    0.622085127087400E-03	    0.312901460443613E-04	    0.382014080273522E-05	    0.205384185265569E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.236999999999996E+01	    0.948573980731194E+02	    0.174105707706195E-03	    0.622085127087400E-03	    0.312939661851640E-04	    0.382014080273522E-05	    0.205463667624570E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.236999999999996E+01	    0.948573980731194E+02	    0.174105707706195E-03	    0.622085127087400E-03	    0.312939661851640E-04	    0.382014080273522E-05	    0.205463667624570E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.237099999999996E+01	    0.948573980731194E+02	    0.174727792833283E-03	    0.622085127087400E-03	    0.312977863259670E-04	    0.382014080273522E-05	    0.205543149983567E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.237099999999996E+01	    0.948573980731194E+02	    0.174727792833283E-03	    0.622085127087400E-03	    0.312977863259670E-04	    0.382014080273522E-05	    0.205543149983567E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.237199999999996E+01	    0.948573980731194E+02	    0.175349877960370E-03	    0.622085127087400E-03	    0.313016064667695E-04	    0.382014080273522E-05	    0.205622632342565E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.237199999999996E+01	    0.948573980731194E+02	    0.175349877960370E-03	    0.622085127087400E-03	    0.313016064667695E-04	    0.382014080273522E-05	    0.205622632342565E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.237299999999996E+01	    0.948573980731194E+02	    0.175971963087458E-03	    0.622085127087400E-03	    0.313054266075721E-04	    0.382014080273522E-05	    0.205702114701564E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.237299999999996E+01	    0.948573980731194E+02	    0.175971963087458E-03	    0.622085127087400E-03	    0.313054266075721E-04	    0.382014080273522E-05	    0.205702114701564E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.237399999999996E+01	    0.948573980731194E+02	    0.176594048214545E-03	    0.622085127087400E-03	    0.313092467483750E-04	    0.382014080273522E-05	    0.205781597060563E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.237399999999996E+01	    0.948573980731194E+02	    0.176594048214545E-03	    0.622085127087400E-03	    0.313092467483750E-04	    0.382014080273522E-05	    0.205781597060563E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.237499999999996E+01	    0.948573980731194E+02	    0.177216133341632E-03	    0.622085127087400E-03	    0.313130668891776E-04	    0.382014080273522E-05	    0.205861079419562E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.237499999999996E+01	    0.948573980731194E+02	    0.177216133341632E-03	    0.622085127087400E-03	    0.313130668891776E-04	    0.382014080273522E-05	    0.205861079419562E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.237599999999996E+01	    0.948573980731194E+02	    0.177838218468721E-03	    0.622085127087400E-03	    0.313168870299803E-04	    0.382014080273522E-05	    0.205940561778559E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.237599999999996E+01	    0.948573980731194E+02	    0.177838218468721E-03	    0.622085127087400E-03	    0.313168870299803E-04	    0.382014080273522E-05	    0.205940561778559E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.237699999999996E+01	    0.948573980731194E+02	    0.178460303595807E-03	    0.622085127087400E-03	    0.313207071707833E-04	    0.382014080273522E-05	    0.206020044137559E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.237699999999996E+01	    0.948573980731194E+02	    0.178460303595807E-03	    0.622085127087400E-03	    0.313207071707833E-04	    0.382014080273522E-05	    0.206020044137559E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.237799999999996E+01	    0.948573980731194E+02	    0.179082388722894E-03	    0.622085127087400E-03	    0.313245273115860E-04	    0.382014080273522E-05	    0.206099526496558E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.237799999999996E+01	    0.948573980731194E+02	    0.179082388722894E-03	    0.622085127087400E-03	    0.313245273115860E-04	    0.382014080273522E-05	    0.206099526496558E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.237899999999996E+01	    0.948573980731194E+02	    0.179704473849982E-03	    0.622085127087400E-03	    0.313283474523888E-04	    0.382014080273522E-05	    0.206179008855556E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.237899999999996E+01	    0.948573980731194E+02	    0.179704473849982E-03	    0.622085127087400E-03	    0.313283474523888E-04	    0.382014080273522E-05	    0.206179008855556E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.237999999999996E+01	    0.948573980731194E+02	    0.180326558977068E-03	    0.622085127087400E-03	    0.313321675931915E-04	    0.382014080273522E-05	    0.206258491214554E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.237999999999996E+01	    0.948573980731194E+02	    0.180326558977068E-03	    0.622085127087400E-03	    0.313321675931915E-04	    0.382014080273522E-05	    0.206258491214554E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.238099999999996E+01	    0.948573980731194E+02	    0.180948644104156E-03	    0.622085127087400E-03	    0.313359877339942E-04	    0.382014080273522E-05	    0.206337973573553E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.238099999999996E+01	    0.948573980731194E+02	    0.180948644104156E-03	    0.622085127087400E-03	    0.313359877339942E-04	    0.382014080273522E-05	    0.206337973573553E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.238199999999996E+01	    0.948573980731194E+02	    0.181570729231245E-03	    0.622085127087400E-03	    0.313398078747969E-04	    0.382014080273522E-05	    0.206417455932550E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.238199999999996E+01	    0.948573980731194E+02	    0.181570729231245E-03	    0.622085127087400E-03	    0.313398078747969E-04	    0.382014080273522E-05	    0.206417455932550E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.238299999999996E+01	    0.948573980731194E+02	    0.182192814358331E-03	    0.622085127087400E-03	    0.313436280155996E-04	    0.382014080273522E-05	    0.206496938291549E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.238299999999996E+01	    0.948573980731194E+02	    0.182192814358331E-03	    0.622085127087400E-03	    0.313436280155996E-04	    0.382014080273522E-05	    0.206496938291549E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.238399999999996E+01	    0.948573980731194E+02	    0.182814899485418E-03	    0.622085127087400E-03	    0.313474481564023E-04	    0.382014080273522E-05	    0.206576420650548E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.238399999999996E+01	    0.948573980731194E+02	    0.182814899485418E-03	    0.622085127087400E-03	    0.313474481564023E-04	    0.382014080273522E-05	    0.206576420650548E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.238499999999996E+01	    0.948573980731194E+02	    0.183436984612506E-03	    0.622085127087400E-03	    0.313512682972051E-04	    0.382014080273522E-05	    0.206655903009546E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.238499999999996E+01	    0.948573980731194E+02	    0.183436984612506E-03	    0.622085127087400E-03	    0.313512682972051E-04	    0.382014080273522E-05	    0.206655903009546E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.238599999999996E+01	    0.948573980731194E+02	    0.184059069739593E-03	    0.622085127087400E-03	    0.313550884380078E-04	    0.382014080273522E-05	    0.206735385368544E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.238599999999996E+01	    0.948573980731194E+02	    0.184059069739593E-03	    0.622085127087400E-03	    0.313550884380078E-04	    0.382014080273522E-05	    0.206735385368544E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.238699999999996E+01	    0.948573980731194E+02	    0.184681154866681E-03	    0.622085127087400E-03	    0.313589085788105E-04	    0.382014080273522E-05	    0.206814867727542E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.238699999999996E+01	    0.948573980731194E+02	    0.184681154866681E-03	    0.622085127087400E-03	    0.313589085788105E-04	    0.382014080273522E-05	    0.206814867727542E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.238799999999996E+01	    0.948573980731194E+02	    0.185303239993769E-03	    0.622085127087400E-03	    0.313627287196134E-04	    0.382014080273522E-05	    0.206894350086541E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.238799999999996E+01	    0.948573980731194E+02	    0.185303239993769E-03	    0.622085127087400E-03	    0.313627287196134E-04	    0.382014080273522E-05	    0.206894350086541E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.238899999999997E+01	    0.948573980731194E+02	    0.185925325120856E-03	    0.622085127087400E-03	    0.313665488604161E-04	    0.382014080273522E-05	    0.206973832445540E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.238899999999997E+01	    0.948573980731194E+02	    0.185925325120856E-03	    0.622085127087400E-03	    0.313665488604161E-04	    0.382014080273522E-05	    0.206973832445540E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.238999999999997E+01	    0.948573980731194E+02	    0.186547410247943E-03	    0.622085127087400E-03	    0.313703690012187E-04	    0.382014080273522E-05	    0.207053314804538E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.238999999999997E+01	    0.948573980731194E+02	    0.186547410247943E-03	    0.622085127087400E-03	    0.313703690012187E-04	    0.382014080273522E-05	    0.207053314804538E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.239099999999997E+01	    0.948573980731194E+02	    0.187169495375032E-03	    0.622085127087400E-03	    0.313741891420215E-04	    0.382014080273522E-05	    0.207132797163537E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.239099999999997E+01	    0.948573980731194E+02	    0.187169495375032E-03	    0.622085127087400E-03	    0.313741891420215E-04	    0.382014080273522E-05	    0.207132797163537E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.239199999999997E+01	    0.948573980731194E+02	    0.187791580502118E-03	    0.622085127087400E-03	    0.313780092828240E-04	    0.382014080273522E-05	    0.207212279522535E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.239199999999997E+01	    0.948573980731194E+02	    0.187791580502118E-03	    0.622085127087400E-03	    0.313780092828240E-04	    0.382014080273522E-05	    0.207212279522535E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.239299999999997E+01	    0.948573980731194E+02	    0.188413665629205E-03	    0.622085127087400E-03	    0.313818294236272E-04	    0.382014080273522E-05	    0.207291761881533E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.239299999999997E+01	    0.948573980731194E+02	    0.188413665629205E-03	    0.622085127087400E-03	    0.313818294236272E-04	    0.382014080273522E-05	    0.207291761881533E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.239399999999997E+01	    0.948573980731194E+02	    0.189035750756293E-03	    0.622085127087400E-03	    0.313856495644297E-04	    0.382014080273522E-05	    0.207371244240531E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.239399999999997E+01	    0.948573980731194E+02	    0.189035750756293E-03	    0.622085127087400E-03	    0.313856495644297E-04	    0.382014080273522E-05	    0.207371244240531E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.239499999999997E+01	    0.948573980731194E+02	    0.189657835883380E-03	    0.622085127087400E-03	    0.313894697052325E-04	    0.382014080273522E-05	    0.207450726599531E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.239499999999997E+01	    0.948573980731194E+02	    0.189657835883380E-03	    0.622085127087400E-03	    0.313894697052325E-04	    0.382014080273522E-05	    0.207450726599531E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.239599999999997E+01	    0.948573980731194E+02	    0.190279921010468E-03	    0.622085127087400E-03	    0.313932898460353E-04	    0.382014080273522E-05	    0.207530208958527E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.239599999999997E+01	    0.948573980731194E+02	    0.190279921010468E-03	    0.622085127087400E-03	    0.313932898460353E-04	    0.382014080273522E-05	    0.207530208958527E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.239699999999997E+01	    0.948573980731194E+02	    0.190902006137556E-03	    0.622085127087400E-03	    0.313971099868380E-04	    0.382014080273522E-05	    0.207609691317528E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.239699999999997E+01	    0.948573980731194E+02	    0.190902006137556E-03	    0.622085127087400E-03	    0.313971099868380E-04	    0.382014080273522E-05	    0.207609691317528E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.239799999999997E+01	    0.948573980731194E+02	    0.191524091264642E-03	    0.622085127087400E-03	    0.314009301276407E-04	    0.382014080273522E-05	    0.207689173676526E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.239799999999997E+01	    0.948573980731194E+02	    0.191524091264642E-03	    0.622085127087400E-03	    0.314009301276407E-04	    0.382014080273522E-05	    0.207689173676526E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.239899999999997E+01	    0.948573980731194E+02	    0.192146176391730E-03	    0.622085127087400E-03	    0.314047502684436E-04	    0.382014080273522E-05	    0.207768656035524E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.239899999999997E+01	    0.948573980731194E+02	    0.192146176391730E-03	    0.622085127087400E-03	    0.314047502684436E-04	    0.382014080273522E-05	    0.207768656035524E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.239999999999997E+01	    0.948573980731194E+02	    0.192768261518817E-03	    0.622085127087400E-03	    0.314085704092459E-04	    0.382014080273522E-05	    0.207848138394522E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.239999999999997E+01	    0.948573980731194E+02	    0.192768261518817E-03	    0.622085127087400E-03	    0.314085704092459E-04	    0.382014080273522E-05	    0.207848138394522E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.240099999999997E+01	    0.948573980731194E+02	    0.193390346645906E-03	    0.622085127087400E-03	    0.314123905500489E-04	    0.382014080273522E-05	    0.207927620753520E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.240099999999997E+01	    0.948573980731194E+02	    0.193390346645906E-03	    0.622085127087400E-03	    0.314123905500489E-04	    0.382014080273522E-05	    0.207927620753520E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.240199999999997E+01	    0.948573980731194E+02	    0.194012431772993E-03	    0.622085127087400E-03	    0.314162106908517E-04	    0.382014080273522E-05	    0.208007103112520E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.240199999999997E+01	    0.948573980731194E+02	    0.194012431772993E-03	    0.622085127087400E-03	    0.314162106908517E-04	    0.382014080273522E-05	    0.208007103112520E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.240299999999997E+01	    0.948573980731194E+02	    0.194634516900080E-03	    0.622085127087400E-03	    0.314200308316545E-04	    0.382014080273522E-05	    0.208086585471519E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.240299999999997E+01	    0.948573980731194E+02	    0.194634516900080E-03	    0.622085127087400E-03	    0.314200308316545E-04	    0.382014080273522E-05	    0.208086585471519E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.240399999999997E+01	    0.948573980731194E+02	    0.195256602027166E-03	    0.622085127087400E-03	    0.314238509724571E-04	    0.382014080273522E-05	    0.208166067830516E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.240399999999997E+01	    0.948573980731194E+02	    0.195256602027166E-03	    0.622085127087400E-03	    0.314238509724571E-04	    0.382014080273522E-05	    0.208166067830516E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.240499999999997E+01	    0.948573980731194E+02	    0.195878687154254E-03	    0.622085127087400E-03	    0.314276711132597E-04	    0.382014080273522E-05	    0.208245550189516E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.240499999999997E+01	    0.948573980731194E+02	    0.195878687154254E-03	    0.622085127087400E-03	    0.314276711132597E-04	    0.382014080273522E-05	    0.208245550189516E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.240599999999997E+01	    0.948573980731194E+02	    0.196500772281341E-03	    0.622085127087400E-03	    0.314314912540625E-04	    0.382014080273522E-05	    0.208325032548513E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.240599999999997E+01	    0.948573980731194E+02	    0.196500772281341E-03	    0.622085127087400E-03	    0.314314912540625E-04	    0.382014080273522E-05	    0.208325032548513E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.240699999999997E+01	    0.948573980731194E+02	    0.197122857408429E-03	    0.622085127087400E-03	    0.314353113948652E-04	    0.382014080273522E-05	    0.208404514907512E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.240699999999997E+01	    0.948573980731194E+02	    0.197122857408429E-03	    0.622085127087400E-03	    0.314353113948652E-04	    0.382014080273522E-05	    0.208404514907512E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.240799999999997E+01	    0.948573980731194E+02	    0.197744942535517E-03	    0.622085127087400E-03	    0.314391315356678E-04	    0.382014080273522E-05	    0.208483997266512E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    39	   9	    0.240799999999997E+01	    0.948573980731194E+02	    0.197744942535517E-03	    0.622085127087400E-03	    0.314391315356678E-04	    0.382014080273522E-05	    0.208483997266512E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
    40	   3	    0.240899999999997E+01	    0.948573980731194E+02	    0.198367027662604E-03	    0.622085127087400E-03	    0.314429516764708E-04	    0.382014080273522E-05	    0.208563479625508E+01	    0.638885677617799E-01	    0.182629354159799E-03	    0.111748622150712E+02	    0.000000000000000E+00	    0.000000000000000E+00
