 Card Number	Card Type	Length [m]	Aperture x [m]	Aperture y [m]	x RMS [m]	x' RMS [rad]	y RMS [m]	y' RMS [rad]	Phase RMS [rad]	Momentum RMS [GeV/c]	Kinetic Energy RMS [GeV]	Rest Energy RMS [GeV]	Momentum Standard Deviation [GeV/c]	Kinetic Energy Standard Deviation [GeV]	(X,BGX') 100%-Emittance [m.rad]	(X,BGX') 90%-Emittance [m.rad]	(X,BGX') RMS-Emittance [m.rad]	(Y,BGY') 100%-Emittance [m.rad]	(Y,BGY') 90%-Emittance [m.rad]	(Y,BGY') RMS-Emittance [m.rad]	(PHI,dE) 100%-Emittance [deg.MeV]	(PHI,dE) 90%-Emittance [deg.MeV]	(PHI,dE) RMS-Emittance [deg.MeV]	(PHI,dP) 100%-Emittance [deg.MeV/c]	(PHI,dP) 90%-Emittance [deg.MeV/c]	(PHI,dP) RMS-Emittance [deg.MeV/c]	(X,X') Alpha [1]	(X,X') Beta [m/rad]	(Y,Y') Alpha [1]	(Y,Y') Beta [m/rad]	(PHI,dE) Alpha [1]	(PHI,dE) Beta [deg/MeV]	(PHI,dP) Alpha [1]	(PHI,dP) Beta [deg.c/MeV]	Halo(X,BGX')	Halo(Y,BGY')	Halo(Z,Z')	(X,Y) Alpha [1]	(X,Y) Beta [1]	(X,Y') Alpha [1]	(X,Y') Beta [m/rad]	(X',Y) Alpha [1]	(X',Y) Beta [rad/m]	(X',Y') Alpha [1]	(X',Y') Beta [1]	(X, BGX') Wanted Emittance [m.rad]	(Y, BGY') Wanted Emittance [m.rad]	(PHI, dE) Wanted Emittance [deg.MeV]	(PHI, dP) Wanted Emittance [deg.MeV/c]	 x beam size in wanted emittance [m]	 x' beam size in wanted emittance [rad]	 y beam size in wanted emittance [m]	 y' beam size in wanted emittance [rad]	 Phase beam size in wanted emittance [rad]	 Energy beam size in wanted emittance [GeV]	(X,Y) RMS-Emitt [m2]	(X,Y') RMS-Emitt [m2.rad2]	(X',Y) RMS-Emitt [m2.rad2]	(X',Y') RMS-Emitt [rad2]	(X,PH) Alpha [1]	(X,PH) Beta [m/deg]	(X,PH)RMS-Emittance [m.deg]	(Y,PH) Alpha [1]	(Y,PH) Beta [m/deg]	(Y,PH)RMS-Emittance [m.deg]
     5	   3	    0.500000000000000E-02	    0.000000000000000E+00	    0.000000000000000E+00	    0.574070749742449E-02	    0.797939091899411E-02	    0.677692292017299E-02	    0.584602157269784E-02	    0.315000853167948E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152431306518946E-05	    0.564503938475163E-06	    0.153022071405047E-06	    0.130827346981054E-05	    0.563914320061300E-06	    0.152770376509681E-06	    0.232608428977492E+00	    0.447821792831449E-01	    0.111328413915528E-01	    0.406845277617227E+02	    0.783362089084806E+01	    0.194727102143409E+01	    0.138889622797195E+01	    0.123128139132940E+01	    0.109462900403501E+01	    0.171872540881711E+01	   -0.795671381923996E-02	    0.292592172223064E+09	   -0.795669338579948E-02	    0.167279346835365E+07	    0.723584968030684E-01	    0.689015848934451E-01	    0.108541328906134E+01	   -0.109096981632847E+00	    0.852122695858445E+00	   -0.606667380900800E+00	    0.114856412313725E+01	    0.762625343918002E+00	    0.148076168815001E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564503938475163E-06	    0.563914320061300E-06	    0.447821792831449E-01	    0.783362089084806E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.386748560168152E-04	    0.286929757835101E-04	    0.429985999419481E-04	    0.466474343568362E-04	   -0.593977474984315E+01	    0.109772324070143E-02	    0.300218865275435E-01	   -0.262621978885413E+00	    0.222435262263383E-03	    0.206472138448915E+00
     4	   9	    0.500000000000000E-02	    0.000000000000000E+00	    0.000000000000000E+00	    0.574070749742449E-02	    0.797939091899411E-02	    0.677692292017299E-02	    0.584602157269784E-02	    0.315000853167948E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152431306518946E-05	    0.564503938475163E-06	    0.153022071405047E-06	    0.130827346981054E-05	    0.563914320061300E-06	    0.152770376509681E-06	    0.232608428977492E+00	    0.447821792831449E-01	    0.111328413915528E-01	    0.406845277617227E+02	    0.783362089084806E+01	    0.194727102143409E+01	    0.138889622797195E+01	    0.123128139132940E+01	    0.109462900403501E+01	    0.171872540881711E+01	   -0.795671381923996E-02	    0.292592172223064E+09	   -0.795669338579948E-02	    0.167279346835365E+07	    0.723584968030684E-01	    0.689015848934451E-01	    0.108541328906134E+01	   -0.109096981632847E+00	    0.852122695858445E+00	   -0.606667380900800E+00	    0.114856412313725E+01	    0.762625343918002E+00	    0.148076168815001E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564503938475163E-06	    0.563914320061300E-06	    0.447821792831449E-01	    0.783362089084806E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.386748560168152E-04	    0.286929757835101E-04	    0.429985999419481E-04	    0.466474343568362E-04	   -0.593977474984315E+01	    0.109772324070143E-02	    0.300218865275435E-01	   -0.262621978885413E+00	    0.222435262263383E-03	    0.206472138448915E+00
     5	   3	    0.600000000000000E-02	    0.000000000000000E+00	    0.000000000000000E+00	    0.573423383141235E-02	    0.797939091899411E-02	    0.677260795752125E-02	    0.584602157269784E-02	    0.315000917326327E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152431298834246E-05	    0.564503910016157E-06	    0.153022071403818E-06	    0.130827346826048E-05	    0.563914319393165E-06	    0.152770376491539E-06	    0.232608362402092E+00	    0.447876828697847E-01	    0.111328437871768E-01	    0.406845161173117E+02	    0.783361864876965E+01	    0.194727144045817E+01	    0.138651738139394E+01	    0.122850598074968E+01	    0.109335002720916E+01	    0.171653743225810E+01	   -0.795526721117665E-02	    0.292592228450024E+09	   -0.795524677737591E-02	    0.167279378981168E+07	    0.723584967801627E-01	    0.689015853192672E-01	    0.108541444972523E+01	   -0.108888795749629E+00	    0.851684969658833E+00	   -0.607612337944111E+00	    0.114774994596204E+01	    0.763388537272013E+00	    0.148225055324304E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564503910016157E-06	    0.563914319393165E-06	    0.447876828697847E-01	    0.783361864876965E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.386075119377598E-04	    0.286486074331747E-04	    0.429554094608495E-04	    0.466474343568362E-04	   -0.591042559400884E+01	    0.109121696360998E-02	    0.301328138489849E-01	   -0.263174222800758E+00	    0.222323778412663E-03	    0.206312697965858E+00
     4	   9	    0.600000000000000E-02	    0.000000000000000E+00	    0.000000000000000E+00	    0.573423383141235E-02	    0.797939091899411E-02	    0.677260795752125E-02	    0.584602157269784E-02	    0.315000917326327E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152431298834246E-05	    0.564503910016157E-06	    0.153022071403818E-06	    0.130827346826048E-05	    0.563914319393165E-06	    0.152770376491539E-06	    0.232608362402092E+00	    0.447876828697847E-01	    0.111328437871768E-01	    0.406845161173117E+02	    0.783361864876965E+01	    0.194727144045817E+01	    0.138651738139394E+01	    0.122850598074968E+01	    0.109335002720916E+01	    0.171653743225810E+01	   -0.795526721117665E-02	    0.292592228450024E+09	   -0.795524677737591E-02	    0.167279378981168E+07	    0.723584967801627E-01	    0.689015853192672E-01	    0.108541444972523E+01	   -0.108888795749629E+00	    0.851684969658833E+00	   -0.607612337944111E+00	    0.114774994596204E+01	    0.763388537272013E+00	    0.148225055324304E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564503910016157E-06	    0.563914319393165E-06	    0.447876828697847E-01	    0.783361864876965E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.386075119377598E-04	    0.286486074331747E-04	    0.429554094608495E-04	    0.466474343568362E-04	   -0.591042559400884E+01	    0.109121696360998E-02	    0.301328138489849E-01	   -0.263174222800758E+00	    0.222323778412663E-03	    0.206312697965858E+00
     5	   3	    0.700000000000000E-02	    0.000000000000000E+00	    0.000000000000000E+00	    0.572776396484712E-02	    0.797939091899411E-02	    0.676829529339041E-02	    0.584602157269784E-02	    0.315000981488656E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152431291149546E-05	    0.564503881557154E-06	    0.153022071402598E-06	    0.130827346671042E-05	    0.563914318725032E-06	    0.152770376473397E-06	    0.232608295828868E+00	    0.447876700514130E-01	    0.111328461829171E-01	    0.406845044732812E+02	    0.783361640676451E+01	    0.194727185950259E+01	    0.138413853481577E+01	    0.122573532785783E+01	    0.109207105038300E+01	    0.171435201364961E+01	   -0.795382060365290E-02	    0.292592284681266E+09	   -0.795380016949182E-02	    0.167279411129419E+07	    0.723584967565034E-01	    0.689015857451372E-01	    0.108541561065725E+01	   -0.108679626365825E+00	    0.851246950177096E+00	   -0.608560072170424E+00	    0.114693740408944E+01	    0.764153138034645E+00	    0.148374216513930E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564503881557154E-06	    0.563914318725032E-06	    0.447876700514130E-01	    0.783361640676451E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.385402614719217E-04	    0.286042463346524E-04	    0.429122262169776E-04	    0.466474343568362E-04	   -0.588129158816350E+01	    0.108476259873325E-02	    0.302437418798478E-01	   -0.263727300601413E+00	    0.222212436556387E-03	    0.206153273365087E+00
     4	   9	    0.700000000000000E-02	    0.000000000000000E+00	    0.000000000000000E+00	    0.572776396484712E-02	    0.797939091899411E-02	    0.676829529339041E-02	    0.584602157269784E-02	    0.315000981488656E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152431291149546E-05	    0.564503881557154E-06	    0.153022071402598E-06	    0.130827346671042E-05	    0.563914318725032E-06	    0.152770376473397E-06	    0.232608295828868E+00	    0.447876700514130E-01	    0.111328461829171E-01	    0.406845044732812E+02	    0.783361640676451E+01	    0.194727185950259E+01	    0.138413853481577E+01	    0.122573532785783E+01	    0.109207105038300E+01	    0.171435201364961E+01	   -0.795382060365290E-02	    0.292592284681266E+09	   -0.795380016949182E-02	    0.167279411129419E+07	    0.723584967565034E-01	    0.689015857451372E-01	    0.108541561065725E+01	   -0.108679626365825E+00	    0.851246950177096E+00	   -0.608560072170424E+00	    0.114693740408944E+01	    0.764153138034645E+00	    0.148374216513930E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564503881557154E-06	    0.563914318725032E-06	    0.447876700514130E-01	    0.783361640676451E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.385402614719217E-04	    0.286042463346524E-04	    0.429122262169776E-04	    0.466474343568362E-04	   -0.588129158816350E+01	    0.108476259873325E-02	    0.302437418798478E-01	   -0.263727300601413E+00	    0.222212436556387E-03	    0.206153273365087E+00
     5	   3	    0.800000000000000E-02	    0.000000000000000E+00	    0.000000000000000E+00	    0.572129791061844E-02	    0.797939091899411E-02	    0.676398493217700E-02	    0.584602157269784E-02	    0.315001045654937E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152431283464847E-05	    0.564503853098152E-06	    0.153022071401369E-06	    0.130827346516035E-05	    0.563914318056894E-06	    0.152770376455256E-06	    0.232608229257821E+00	    0.447876572334604E-01	    0.111328485787738E-01	    0.406844928296314E+02	    0.783361416483266E+01	    0.194727227856737E+01	    0.138175968823768E+01	    0.122296943265399E+01	    0.109079207355652E+01	    0.171216915299163E+01	   -0.795237399666849E-02	    0.292592340916790E+09	   -0.795235356214724E-02	    0.167279443280119E+07	    0.723584967333122E-01	    0.689015861708135E-01	    0.108541677185744E+01	   -0.108469469840375E+00	    0.850808638990418E+00	   -0.609510595077735E+00	    0.114612650440249E+01	    0.764919149681595E+00	    0.148523653062641E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564503853098152E-06	    0.563914318056894E-06	    0.447876572334604E-01	    0.783361416483266E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.384731046230192E-04	    0.285598925217349E-04	    0.428690502322024E-04	    0.466474343568362E-04	   -0.585237037721831E+01	    0.107835957769485E-02	    0.303546706118372E-01	   -0.264281214048000E+00	    0.222101237010020E-03	    0.205993864683669E+00
     4	   9	    0.800000000000000E-02	    0.000000000000000E+00	    0.000000000000000E+00	    0.572129791061844E-02	    0.797939091899411E-02	    0.676398493217700E-02	    0.584602157269784E-02	    0.315001045654937E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152431283464847E-05	    0.564503853098152E-06	    0.153022071401369E-06	    0.130827346516035E-05	    0.563914318056894E-06	    0.152770376455256E-06	    0.232608229257821E+00	    0.447876572334604E-01	    0.111328485787738E-01	    0.406844928296314E+02	    0.783361416483266E+01	    0.194727227856737E+01	    0.138175968823768E+01	    0.122296943265399E+01	    0.109079207355652E+01	    0.171216915299163E+01	   -0.795237399666849E-02	    0.292592340916790E+09	   -0.795235356214724E-02	    0.167279443280119E+07	    0.723584967333122E-01	    0.689015861708135E-01	    0.108541677185744E+01	   -0.108469469840375E+00	    0.850808638990418E+00	   -0.609510595077735E+00	    0.114612650440249E+01	    0.764919149681595E+00	    0.148523653062641E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564503853098152E-06	    0.563914318056894E-06	    0.447876572334604E-01	    0.783361416483266E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.384731046230192E-04	    0.285598925217349E-04	    0.428690502322024E-04	    0.466474343568362E-04	   -0.585237037721831E+01	    0.107835957769485E-02	    0.303546706118372E-01	   -0.264281214048000E+00	    0.222101237010020E-03	    0.205993864683669E+00
     5	   3	    0.900000000000000E-02	    0.000000000000000E+00	    0.000000000000000E+00	    0.571483568166676E-02	    0.797939091899411E-02	    0.675967687828650E-02	    0.584602157269784E-02	    0.315001109825172E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152431275780149E-05	    0.564503824639153E-06	    0.153022071400140E-06	    0.130827346361029E-05	    0.563914317388760E-06	    0.152770376437117E-06	    0.232608162688951E+00	    0.447876444159271E-01	    0.111328509747470E-01	    0.406844811863623E+02	    0.783361192297413E+01	    0.194727269765252E+01	    0.137938084165955E+01	    0.122020829513809E+01	    0.108951309672973E+01	    0.170998885028416E+01	   -0.795092739022370E-02	    0.292592397156599E+09	   -0.795090695534215E-02	    0.167279475433269E+07	    0.723584967099944E-01	    0.689015865964140E-01	    0.108541793332575E+01	   -0.108258322521190E+00	    0.850370037690987E+00	   -0.610463918222447E+00	    0.114531725382017E+01	    0.765686575698026E+00	    0.148673365651056E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564503824639153E-06	    0.563914317388760E-06	    0.447876444159271E-01	    0.783361192297413E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.384060413947928E-04	    0.285155460284190E-04	    0.428258815284804E-04	    0.466474343568362E-04	   -0.582365964029978E+01	    0.107200734037793E-02	    0.304656000367848E-01	   -0.264835964905652E+00	    0.221990180089900E-03	    0.205834471958789E+00
     4	   9	    0.900000000000000E-02	    0.000000000000000E+00	    0.000000000000000E+00	    0.571483568166676E-02	    0.797939091899411E-02	    0.675967687828650E-02	    0.584602157269784E-02	    0.315001109825172E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152431275780149E-05	    0.564503824639153E-06	    0.153022071400140E-06	    0.130827346361029E-05	    0.563914317388760E-06	    0.152770376437117E-06	    0.232608162688951E+00	    0.447876444159271E-01	    0.111328509747470E-01	    0.406844811863623E+02	    0.783361192297413E+01	    0.194727269765252E+01	    0.137938084165955E+01	    0.122020829513809E+01	    0.108951309672973E+01	    0.170998885028416E+01	   -0.795092739022370E-02	    0.292592397156599E+09	   -0.795090695534215E-02	    0.167279475433269E+07	    0.723584967099944E-01	    0.689015865964140E-01	    0.108541793332575E+01	   -0.108258322521190E+00	    0.850370037690987E+00	   -0.610463918222447E+00	    0.114531725382017E+01	    0.765686575698026E+00	    0.148673365651056E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564503824639153E-06	    0.563914317388760E-06	    0.447876444159271E-01	    0.783361192297413E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.384060413947928E-04	    0.285155460284190E-04	    0.428258815284804E-04	    0.466474343568362E-04	   -0.582365964029978E+01	    0.107200734037793E-02	    0.304656000367848E-01	   -0.264835964905652E+00	    0.221990180089900E-03	    0.205834471958789E+00
     5	   3	    0.100000000000000E-01	    0.000000000000000E+00	    0.000000000000000E+00	    0.570837729098342E-02	    0.797939091899411E-02	    0.675537113613315E-02	    0.584602157269784E-02	    0.315001173999357E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152431268095453E-05	    0.564503796180160E-06	    0.153022071398913E-06	    0.130827346206022E-05	    0.563914316720625E-06	    0.152770376418975E-06	    0.232608096122255E+00	    0.447876315988124E-01	    0.111328533708364E-01	    0.406844695434737E+02	    0.783360968118884E+01	    0.194727311675801E+01	    0.137700199508135E+01	    0.121745191531013E+01	    0.108823411990266E+01	    0.170781110552725E+01	   -0.794948078431835E-02	    0.292592453400689E+09	   -0.794946034907654E-02	    0.167279507588865E+07	    0.723584966866921E-01	    0.689015870222884E-01	    0.108541909506222E+01	   -0.108046180745150E+00	    0.849931147886094E+00	   -0.611420053219647E+00	    0.114450965929760E+01	    0.766455419578683E+00	    0.148823354961661E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564503796180160E-06	    0.563914316720625E-06	    0.447876315988124E-01	    0.783360968118884E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.383390717910038E-04	    0.284712068889077E-04	    0.427827201278509E-04	    0.466474343568362E-04	   -0.579515709013635E+01	    0.106570533477679E-02	    0.305765301466192E-01	   -0.265391554944054E+00	    0.221879266113242E-03	    0.205675095227735E+00
     4	   9	    0.100000000000000E-01	    0.000000000000000E+00	    0.000000000000000E+00	    0.570837729098342E-02	    0.797939091899411E-02	    0.675537113613315E-02	    0.584602157269784E-02	    0.315001173999357E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152431268095453E-05	    0.564503796180160E-06	    0.153022071398913E-06	    0.130827346206022E-05	    0.563914316720625E-06	    0.152770376418975E-06	    0.232608096122255E+00	    0.447876315988124E-01	    0.111328533708364E-01	    0.406844695434737E+02	    0.783360968118884E+01	    0.194727311675801E+01	    0.137700199508135E+01	    0.121745191531013E+01	    0.108823411990266E+01	    0.170781110552725E+01	   -0.794948078431835E-02	    0.292592453400689E+09	   -0.794946034907654E-02	    0.167279507588865E+07	    0.723584966866921E-01	    0.689015870222884E-01	    0.108541909506222E+01	   -0.108046180745150E+00	    0.849931147886094E+00	   -0.611420053219647E+00	    0.114450965929760E+01	    0.766455419578683E+00	    0.148823354961661E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564503796180160E-06	    0.563914316720625E-06	    0.447876315988124E-01	    0.783360968118884E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.383390717910038E-04	    0.284712068889077E-04	    0.427827201278509E-04	    0.466474343568362E-04	   -0.579515709013635E+01	    0.106570533477679E-02	    0.305765301466192E-01	   -0.265391554944054E+00	    0.221879266113242E-03	    0.205675095227735E+00
     5	   3	    0.110000000000000E-01	    0.000000000000000E+00	    0.000000000000000E+00	    0.570192275161088E-02	    0.797939091899411E-02	    0.675106771014018E-02	    0.584602157269784E-02	    0.315001238177493E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152431260410757E-05	    0.564503767721169E-06	    0.153022071397689E-06	    0.130827346051016E-05	    0.563914316052490E-06	    0.152770376400835E-06	    0.232608029557736E+00	    0.447821023861589E-01	    0.111328557670422E-01	    0.406844579009656E+02	    0.783360743947684E+01	    0.194727353588386E+01	    0.137462314850308E+01	    0.121470029317009E+01	    0.108695514307526E+01	    0.170563591872085E+01	   -0.794803417895284E-02	    0.292592509649061E+09	   -0.794801374335066E-02	    0.167279539746911E+07	    0.723584966631861E-01	    0.689015874480288E-01	    0.108542025706682E+01	   -0.107833040838098E+00	    0.849491971198205E+00	   -0.612379011743477E+00	    0.114370372782625E+01	    0.767225684827809E+00	    0.148973621678806E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564503767721169E-06	    0.563914316052490E-06	    0.447821023861589E-01	    0.783360743947684E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.382721958154353E-04	    0.284268751376116E-04	    0.427395660524402E-04	    0.466474343568362E-04	   -0.576686047244881E+01	    0.105945301684984E-02	    0.306874609333865E-01	   -0.265947985937439E+00	    0.221768495398133E-03	    0.205515734527912E+00
     4	   9	    0.110000000000000E-01	    0.000000000000000E+00	    0.000000000000000E+00	    0.570192275161088E-02	    0.797939091899411E-02	    0.675106771014018E-02	    0.584602157269784E-02	    0.315001238177493E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152431260410757E-05	    0.564503767721169E-06	    0.153022071397689E-06	    0.130827346051016E-05	    0.563914316052490E-06	    0.152770376400835E-06	    0.232608029557736E+00	    0.447821023861589E-01	    0.111328557670422E-01	    0.406844579009656E+02	    0.783360743947684E+01	    0.194727353588386E+01	    0.137462314850308E+01	    0.121470029317009E+01	    0.108695514307526E+01	    0.170563591872085E+01	   -0.794803417895284E-02	    0.292592509649061E+09	   -0.794801374335066E-02	    0.167279539746911E+07	    0.723584966631861E-01	    0.689015874480288E-01	    0.108542025706682E+01	   -0.107833040838098E+00	    0.849491971198205E+00	   -0.612379011743477E+00	    0.114370372782625E+01	    0.767225684827809E+00	    0.148973621678806E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564503767721169E-06	    0.563914316052490E-06	    0.447821023861589E-01	    0.783360743947684E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.382721958154353E-04	    0.284268751376116E-04	    0.427395660524402E-04	    0.466474343568362E-04	   -0.576686047244881E+01	    0.105945301684984E-02	    0.306874609333865E-01	   -0.265947985937439E+00	    0.221768495398133E-03	    0.205515734527912E+00
     5	   3	    0.120000000000000E-01	    0.000000000000000E+00	    0.000000000000000E+00	    0.569547207664292E-02	    0.797939091899411E-02	    0.674676660473963E-02	    0.584602157269784E-02	    0.315001302359583E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152431252726062E-05	    0.564503739262184E-06	    0.153022071396463E-06	    0.130827345896009E-05	    0.563914315384354E-06	    0.152770376382693E-06	    0.232607962995394E+00	    0.447820895714611E-01	    0.111328581633645E-01	    0.406844462588385E+02	    0.783360519783818E+01	    0.194727395503008E+01	    0.137224430192480E+01	    0.121195342871802E+01	    0.108567616624758E+01	    0.170346328986499E+01	   -0.794658757412687E-02	    0.292592565901719E+09	   -0.794656713816435E-02	    0.167279571907406E+07	    0.723584966401587E-01	    0.689015878736603E-01	    0.108542141933958E+01	   -0.107618899114831E+00	    0.849052509265078E+00	   -0.613340805527455E+00	    0.114289946643420E+01	    0.767997374959280E+00	    0.149124166488716E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564503739262184E-06	    0.563914315384354E-06	    0.447820895714611E-01	    0.783360519783818E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.382054134718915E-04	    0.283825508091502E-04	    0.426964193244584E-04	    0.466474343568362E-04	   -0.573876756535390E+01	    0.105324985037597E-02	    0.307983923892702E-01	   -0.266505259664592E+00	    0.221657868263541E-03	    0.205356389896839E+00
     4	   9	    0.120000000000000E-01	    0.000000000000000E+00	    0.000000000000000E+00	    0.569547207664292E-02	    0.797939091899411E-02	    0.674676660473963E-02	    0.584602157269784E-02	    0.315001302359583E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.111748622150695E+02	    0.107896109526015E-05	    0.616856506126473E-08	    0.152431252726062E-05	    0.564503739262184E-06	    0.153022071396463E-06	    0.130827345896009E-05	    0.563914315384354E-06	    0.152770376382693E-06	    0.232607962995394E+00	    0.447820895714611E-01	    0.111328581633645E-01	    0.406844462588385E+02	    0.783360519783818E+01	    0.194727395503008E+01	    0.137224430192480E+01	    0.121195342871802E+01	    0.108567616624758E+01	    0.170346328986499E+01	   -0.794658757412687E-02	    0.292592565901719E+09	   -0.794656713816435E-02	    0.167279571907406E+07	    0.723584966401587E-01	    0.689015878736603E-01	    0.108542141933958E+01	   -0.107618899114831E+00	    0.849052509265078E+00	   -0.613340805527455E+00	    0.114289946643420E+01	    0.767997374959280E+00	    0.149124166488716E+01	   -0.332006431690631E-02	    0.136493422019886E+01	    0.564503739262184E-06	    0.563914315384354E-06	    0.447820895714611E-01	    0.783360519783818E+01	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.000000000000000E+00	    0.382054134718915E-04	    0.283825508091502E-04	    0.426964193244584E-04	    0.466474343568362E-04	   -0.573876756535390E+01	    0.105324985037597E-02	    0.307983923892702E-01	   -0.266505259664592E+00	    0.221657868263541E-03	    0.205356389896839E+00
